Wall time,Step,Value
1738269093.292296,42,1.3934719562530518
1738269103.4982007,94,1.5200512409210205
1738269119.507005,167,2.8844408988952637
1738269132.8378417,229,4.93720817565918
1738269133.8496435,234,0.33239978551864624
1738269138.175777,255,1.6587812900543213
1738269141.989904,273,1.4169477224349976
1738269149.3781412,308,0.5847331285476685
1738269149.9236217,310,6.013485431671143
1738269151.4614873,318,3.803004741668701
1738269184.7674787,474,3.250478744506836
1738269279.509128,537,4.407386779785156
1738269288.8656516,580,1.2926502227783203
1738269290.4566166,587,0.8349485397338867
1738269300.8907382,635,1.274139642715454
1738269303.7192788,648,7.356404781341553
1738269318.4989095,715,3.794914722442627
1738269320.326397,723,1.1211206912994385
1738269337.8450336,803,4.937422752380371
1738269339.1157115,809,0.9177696704864502
1738269345.1699376,837,2.2149405479431152
1738269451.0634854,1016,1.5136668682098389
1738269462.5778465,1068,1.4730911254882812
1738269471.2184775,1106,1.0710206031799316
1738269488.7648194,1182,0.651256263256073
1738269507.769498,1263,0.5167993307113647
1738269520.4795892,1318,0.6796444654464722
1738269521.106769,1321,0.4483800530433655
1738269524.4713893,1335,0.6461330652236938
1738269525.3408117,1339,0.2582797706127167
1738269536.7633321,1387,0.2377321720123291
1738269538.4928484,1394,0.6287200450897217
1738269549.259375,1438,0.7035483121871948
1738269642.267106,1555,0.22655534744262695
1738269675.7514892,1694,0.31981900334358215
1738269686.2517722,1737,0.3263988792896271
1738269686.928212,1740,0.22788512706756592
1738269713.0059352,1847,0.15386787056922913
1738269720.8452556,1880,0.14687110483646393
1738269730.8164608,1920,0.16978931427001953
1738269738.1857803,1950,0.15870386362075806
1738269824.8012886,2040,0.6905777454376221
1738269839.7869265,2100,0.11382266134023666
1738269865.5536127,2203,0.1450347602367401
1738269881.6400328,2266,0.12938052415847778
1738269894.051706,2311,0.2710636854171753
1738269916.5183055,2393,0.09992428123950958
1738269928.6455154,2440,0.08862535655498505
1738269933.04955,2457,0.09743849188089371
1738269933.546996,2459,0.1678222119808197
1738269940.9953413,2489,0.08796483278274536
1738269941.2333176,2490,0.1070643812417984
1738269944.164774,2502,0.13450443744659424
1738269945.5445673,2507,0.12369528412818909
1738270020.7494628,2537,0.33479446172714233
1738270059.179287,2690,0.13556741178035736
1738270072.9945428,2745,0.10130620002746582
1738270130.484557,2972,0.13232232630252838
1738270204.5209925,3044,0.3097665309906006
1738270236.5787747,3167,0.21018032729625702
1738270254.5083764,3236,0.15773338079452515
1738270258.6238277,3252,0.1726026087999344
1738270258.8751817,3253,0.15334592759609222
1738270273.898536,3311,0.23586775362491608
1738270319.7512572,3486,0.23225268721580505
1738270424.8802474,3625,0.1582706868648529
1738270425.498177,3627,0.2336944043636322
1738270438.9815788,3677,0.21940162777900696
1738270458.161539,3748,0.19523590803146362
1738270479.4919844,3821,0.23827669024467468
1738270481.4510102,3828,0.13908596336841583
1738270510.3836825,3935,0.17211495339870453
1738270518.056043,3963,0.2301802933216095
1738270593.1730375,4044,0.22619250416755676
1738270610.3049362,4106,0.3250966966152191
1738270637.700673,4204,0.20445913076400757
1738270647.6973991,4240,0.20920364558696747
1738270671.287498,4325,0.20065777003765106
1738270694.6952755,4408,0.18063300848007202
1738270720.7587037,4500,0.2626466751098633
1738270725.4863236,4517,0.2079928070306778
1738270828.585241,4673,0.3035121560096741
1738270829.668034,4677,0.4420132040977478
1738270832.065843,4685,0.20418371260166168
1738270864.2004054,4797,0.19905522465705872
1738270868.1675496,4811,0.2039957344532013
1738270894.4493482,4903,0.36885011196136475
1738270916.3155928,4980,0.3543817698955536
1738271013.1262653,5116,0.2620202302932739
1738271021.4532275,5144,0.3719117045402527
1738271083.1917188,5355,0.3364976942539215
1738271087.2131653,5369,0.27271437644958496
1738271104.9721234,5430,0.2259882688522339
1738271208.2321079,5560,0.5434798002243042
1738271247.791109,5690,0.1979617178440094
1738271261.3572974,5734,0.3364703953266144
1738271287.5768251,5819,0.2701764702796936
1738271304.7985497,5875,0.2960795760154724
1738271306.9406366,5882,0.2502089738845825
1738271317.9365034,5918,0.2130933701992035
1738271342.997824,6001,0.41656506061553955
1738271446.186243,6212,0.48491182923316956
1738271452.1073937,6231,0.3310718536376953
1738271473.7903132,6301,0.28704696893692017
1738271501.042877,6388,0.27617478370666504
1738271611.614037,6533,0.6093378663063049
1738271628.634075,6587,0.3839491903781891
1738271637.951082,6616,0.19642126560211182
1738271668.3691502,6712,0.359030544757843
1738271672.4422767,6724,0.5421398878097534
1738271718.2360425,6867,0.2988988757133484
1738271754.271151,6979,0.2593526244163513
1738271848.658489,7128,0.45749741792678833
1738271862.0980828,7169,0.464192271232605
1738271935.7994788,7396,0.285722553730011
1738271961.2591166,7474,0.4298097491264343
1738271962.223283,7477,0.3672153055667877
1738271967.170691,7492,0.2429303228855133
1738272032.640075,7526,0.3490310311317444
1738272124.8259065,7803,0.5445951223373413
1738272128.2001588,7813,0.4116172790527344
1738272139.9856153,7848,0.37977102398872375
1738272193.4773839,8006,0.29553306102752686
1738272264.5536597,8082,0.4876144528388977
1738272304.0381608,8196,0.3347231149673462
1738272318.0292242,8237,0.7340304851531982
1738272365.922752,8379,0.6211403608322144
1738272367.5982127,8384,0.36180737614631653
1738272370.6644127,8393,0.4000425934791565
1738272411.9730453,8514,0.2689754068851471
1738272415.4260654,8524,0.26924607157707214
1738272492.9209397,8618,0.3356770873069763
1738272589.3560731,8895,0.921725869178772
1738272599.3412614,8924,0.36865004897117615
1738272606.8312745,8945,0.650935173034668
1738272609.2456396,8952,0.3311522603034973
1738272629.3231833,9010,0.5251356959342957
1738272770.5858755,9278,0.3390014171600342
1738272832.7984855,9453,0.3173125088214874
1738272844.5321114,9486,0.4595075249671936
1738272936.6789043,9573,0.2995465397834778
1738272941.262804,9586,0.6163464188575745
1738272973.4769773,9676,0.4394734799861908
1738272981.9378421,9699,0.33203285932540894
1738272988.3530614,9717,0.4306944012641907
1738273040.8969522,9862,0.4252004027366638
1738273063.9018826,9926,0.4466578960418701
1738273169.1710722,10104,0.42293909192085266
1738273239.7569482,10296,0.4024420380592346
1738273242.364329,10303,0.35984915494918823
1738273285.452341,10419,0.21592938899993896
1738273315.255459,10499,0.29877209663391113
1738273397.4461906,10543,0.592983603477478
1738273429.7779875,10628,0.37474334239959717
1738273441.4254215,10659,0.39708685874938965
1738273447.5047753,10675,0.63067227602005
1738273468.5701258,10732,0.309695303440094
1738273485.5943005,10778,0.26498863101005554
1738273485.955384,10779,0.44602054357528687
1738273494.1531255,10801,0.4432527422904968
1738273516.9218717,10862,0.3198300302028656
1738273520.2715456,10871,0.5064740777015686
1738273540.1361873,10923,0.40104496479034424
1738273541.2266042,10926,0.47012072801589966
1738273555.5826862,10964,0.389726459980011
1738273564.0539157,10987,0.38316163420677185
1738273567.1089947,10995,0.41810107231140137
1738273638.6650457,11042,0.35111504793167114
1738273669.7062035,11124,0.5221210718154907
1738273676.8559961,11143,0.6881771087646484
1738273706.0770109,11220,0.42996078729629517
1738273790.4234712,11441,0.3622708022594452
1738273810.6913714,11494,0.3425936996936798
1738273818.2674582,11514,0.35081106424331665
1738273894.630098,11546,0.5203924179077148
1738273898.1043997,11555,0.39550450444221497
1738273911.2522166,11589,0.4403328597545624
1738273942.9859984,11671,0.7899696826934814
1738273957.3239365,11708,0.46415507793426514
1738273985.8670583,11782,0.3523864150047302
1738274029.9565144,11896,0.36934220790863037
1738274067.2292778,11992,0.5009669661521912
1738274069.183823,11997,0.35857200622558594
1738274131.0926752,12034,0.5650262832641602
1738274181.5541556,12162,0.4975443184375763
1738274191.801423,12188,0.31075599789619446
1738274199.6357265,12208,0.3436492085456848
1738274242.193128,12314,0.34081798791885376
1738274288.1089706,12429,0.33244678378105164
1738274309.464601,12482,0.5979998707771301
1738274449.9625988,12696,0.6880075931549072
1738274534.139459,12902,0.30823731422424316
1738274559.431808,12964,0.49466168880462646
1738274658.191785,13043,0.6329828500747681
1738274665.2433515,13060,0.5176683068275452
1738274676.2633474,13087,0.5330473780632019
1738274685.0522318,13108,0.3657318353652954
1738274690.0159686,13120,0.3754960894584656
1738274696.080708,13135,0.5290058851242065
1738274817.9046197,13428,0.45617473125457764
1738274819.5419502,13432,0.3198797106742859
1738274859.9687,13530,0.3386642634868622
1738274921.1013162,13573,0.3682989478111267
1738274942.3832057,13624,0.3616488575935364
1738274951.970928,13647,0.5107362866401672
1738274976.6808598,13706,0.36620184779167175
1738275031.908218,13837,0.4234338402748108
1738275063.1513116,13911,0.4810202121734619
1738275195.0384502,14108,0.3538534939289093
1738275255.732007,14249,0.4685220420360565
1738275283.8889403,14315,0.3607243299484253
1738275287.031906,14322,0.4982599914073944
1738275298.0845673,14348,0.33117562532424927
1738275305.783633,14366,0.4411092698574066
1738275331.3339255,14425,0.39642956852912903
1738275352.831787,14475,0.5822067260742188
1738275469.3875077,14661,0.4614391326904297
1738275471.9855144,14667,0.43095749616622925
1738275485.0555418,14697,0.5059236288070679
1738275488.9874635,14706,0.4341300129890442
1738275493.4646084,14716,0.7933406233787537
1738275533.7687745,14808,0.39558684825897217
1738275537.688431,14817,0.4389857351779938
1738275547.0334582,14838,0.6043915748596191
1738275575.249144,14902,0.3920479714870453
1738275583.5957,14921,0.3693735599517822
1738275726.304396,15120,0.5544372797012329
1738275766.421802,15210,0.3593671917915344
1738275804.978638,15296,0.6329743266105652
1738275830.9740362,15354,0.37725338339805603
1738275897.6018004,15503,0.31956392526626587
1738275898.4775639,15505,0.365276962518692
1738275912.781072,15537,0.5929692387580872
1738275968.9412217,15569,0.7153846025466919
1738276060.4420772,15771,0.34433606266975403
1738276071.2784667,15795,0.3932536244392395
1738276100.0893996,15859,0.41736146807670593
1738276174.9087687,16024,0.4075406789779663
1738276275.1151686,16127,0.5442516803741455
1738276284.6014569,16148,0.46334531903266907
1738276344.9810448,16281,0.6877032518386841
1738276377.8087747,16353,0.6504848003387451
1738276387.756191,16375,0.5562474131584167
1738276417.2123137,16438,0.40872710943222046
1738276462.9427361,16537,0.6567476391792297
1738276595.2700832,16730,0.44342511892318726
1738276647.149728,16842,0.45126935839653015
1738276669.4843054,16890,0.4600842595100403
1738276688.8791833,16932,0.5263967514038086
1738276810.8630977,17100,0.8093774318695068
1738276825.4977107,17131,0.4450777769088745
1738276897.418897,17273,0.4367052912712097
1738276923.4166205,17326,0.5283744931221008
1738276935.6152408,17351,0.45911550521850586
1738276946.5046604,17373,0.5198394060134888
1738276998.0706546,17478,0.34727779030799866
1738277097.3662481,17578,0.46238261461257935
1738277104.2754529,17592,0.4121590852737427
1738277118.530042,17621,0.6533279418945312
1738277122.5428078,17629,0.3802189826965332
1738277136.8404198,17658,0.4217528998851776
1738277186.5382195,17757,0.7434731125831604
1738277302.4904783,17988,0.37102192640304565
1738277370.2050915,18054,0.503974974155426
1738277393.8778758,18101,0.7154672741889954
1738277494.1087983,18300,0.46366190910339355
1738277521.494417,18354,0.5561004281044006
1738277588.9435983,18487,0.4905532896518707
1738277589.4791198,18488,0.6624976396560669
1738277704.320332,18629,0.48030224442481995
1738277767.6277814,18757,0.5976353883743286
1738277828.5768893,18882,0.5158708095550537
1738277883.9282277,18995,0.45494866371154785
1738277996.0256276,19154,0.523460328578949
1738278022.3125272,19207,0.690976619720459
1738278073.0180724,19309,0.5140831470489502
1738278246.1436195,19570,0.4334907531738281
1738278300.4189827,19679,0.4466961622238159
1738278307.3316534,19693,0.5275415182113647
1738278345.281868,19770,0.7824328541755676
1738278348.2056446,19776,0.41971608996391296
1738278402.1689377,19885,0.5134361386299133
1738278448.0369217,19977,0.6696606874465942
1738278476.6059954,20034,0.4588812589645386
1738278528.9891894,20075,0.9128376245498657
1738278538.0350654,20093,0.7649135589599609
1738278541.0183494,20099,0.3998802602291107
1738278542.5413208,20102,0.6592400074005127
1738278580.8696425,20178,0.6304835081100464
1738278581.358083,20179,0.49783599376678467
1738278604.9291384,20226,0.5215417146682739
1738278620.46304,20257,0.5642198920249939
1738278634.0921204,20284,0.7974886894226074
1738278635.5655265,20287,0.5479127764701843
1738278638.0833688,20292,0.362893283367157
1738278673.89565,20363,0.5557420253753662
1738278704.764146,20423,0.9178284406661987
1738278733.421615,20480,0.5174235701560974
1738278755.9637733,20525,0.5468965172767639
1738278811.8213687,20567,0.537266731262207
1738278818.4793205,20580,0.5216785073280334
1738278818.9888513,20581,0.3658052384853363
1738278830.1908283,20603,0.43730199337005615
1738278838.2362268,20619,1.0187181234359741
1738278905.1829183,20751,0.5775028467178345
1738278939.920326,20820,0.4801059663295746
1738278941.5973053,20823,0.6870944499969482
1738278942.0884624,20824,0.45933762192726135
1738278966.441509,20872,0.8450928926467896
1738278978.5573463,20896,0.5733639597892761
1738279123.2778614,21122,0.7735732197761536
1738279155.9437366,21186,0.5198555588722229
1738279189.2192907,21251,0.33593976497650146
1738279201.0055356,21274,0.4878934621810913
1738279244.0305188,21358,0.5518403053283691
1738279245.5253904,21361,0.5673643350601196
1738279248.1352496,21366,0.5426102876663208
1738279282.248416,21433,0.5371572971343994
1738279291.3505604,21451,0.5225497484207153
1738279329.8083487,21526,0.711162805557251
1738279382.094093,21566,0.5518677234649658
1738279463.8982785,21724,0.6495679020881653
1738279525.0221083,21838,0.6990406513214111
1738279539.4194152,21864,0.4187430143356323
1738279550.7775316,21885,0.4661690592765808
1738279553.952717,21891,0.6155160665512085
1738279639.4990432,22049,0.4373783469200134
1738279822.0213785,22289,0.6052895188331604
1738279847.6284215,22336,0.5362789630889893
1738279868.190047,22374,0.43426626920700073
1738279883.3572657,22402,0.41568905115127563
1738279945.469089,22516,0.7637354135513306
1738280039.9128742,22589,0.49641773104667664
1738280089.3723087,22680,0.5399119853973389
1738280160.449808,22810,0.6812673211097717
1738280201.4527094,22885,0.5225590467453003
1738280250.654037,22975,0.45510828495025635
1738280404.3808146,23184,0.499056339263916
1738280409.9140327,23194,0.7318417429924011
1738280428.6526244,23228,0.4861624240875244
1738280434.1702435,23238,0.5322911739349365
1738280448.3916388,23264,0.6262983083724976
1738280473.3197892,23309,0.36636805534362793
1738280486.0990286,23332,0.3628500699996948
1738280528.0121086,23407,0.37434470653533936
1738280565.2235682,23473,0.4280904531478882
1738280678.628391,23587,0.5856748819351196
1738280705.9195552,23636,0.4792051911354065
1738280751.0022476,23717,0.4690137803554535
1738280757.169319,23728,0.4250029921531677
1738280768.2601604,23748,0.5125370621681213
1738280900.3031769,23985,0.3705309331417084
1738281034.0060976,24127,0.5592693090438843
1738281055.8709688,24166,0.7370706796646118
1738281072.1961913,24195,0.36666935682296753
1738281121.3313437,24282,0.5091204643249512
1738281148.3078904,24330,0.5243810415267944
1738281149.4169955,24332,0.35192927718162537
1738281170.8481443,24370,0.43989694118499756
1738281183.806811,24393,0.5576117038726807
1738281350.9771802,24606,0.38570576906204224
1738281387.4907358,24670,0.5312439799308777
1738281443.0231717,24768,0.6204630136489868
1738281447.596226,24776,0.48779723048210144
