Wall time,Step,Value
1738963444.132627,42,8.929340362548828
1738963464.0736308,170,9.3566312789917
1738963473.6445112,233,9.787367820739746
1738963515.5913901,483,9.096450805664062
1738963527.1703534,546,9.444828987121582
1738963535.0917795,590,8.226104736328125
1738963536.2045147,597,9.658010482788086
1738963545.6529622,646,8.910459518432617
1738963547.626443,659,9.756196975708008
1738963560.7431593,728,9.504721641540527
1738963578.591362,823,9.658214569091797
1738963754.2389488,1034,9.753564834594727
1738963818.346257,1359,9.195171356201172
1738963829.0238824,1412,-13.433427810668945
1738963830.1340554,1419,10.051589965820312
1738963839.093184,1464,9.850266456604004
1738963898.5199392,1768,9.403767585754395
1738963899.2351525,1771,9.403767585754395
1738963927.499895,1914,9.160353660583496
1738963936.5850947,1955,9.012468338012695
1738964099.3566191,2076,-2.363434076309204
1738964148.751539,2352,9.346603393554688
1738964163.5515413,2436,9.442083358764648
1738964181.6620724,2534,8.7109956741333
1738964181.8720148,2535,8.7109956741333
1738964218.6590886,2738,9.116823196411133
1738964286.3764434,3098,9.375903129577637
1738964323.6450143,3294,8.754873275756836
1738964326.9634562,3310,9.754575729370117
1738964338.3531384,3370,9.86325740814209
1738964661.9556491,3690,9.535079002380371
1738964662.373418,3692,9.198637008666992
1738964672.6861324,3743,9.647062301635742
1738964702.9645243,3897,9.783745765686035
1738964730.7386408,4034,9.348370552062988
1738965516.806656,4403,9.643060684204102
1738965535.297343,4487,9.865816116333008
1738965557.5032551,4581,9.78693675994873
1738965561.0680707,4598,9.789443969726562
1738965770.4420283,4769,-2.648001194000244
1738965848.5264623,5070,-13.12137222290039
1738965888.7991576,5236,9.112283706665039
1738965938.0112526,5451,9.535298347473145
1738965940.888813,5465,-11.660157203674316
1738966205.4192224,5837,-12.39794635772705
1738966249.6017795,5981,-11.945398330688477
1738966261.2304735,6024,8.615894317626953
1738966288.914333,6109,-2.117565393447876
1738966515.9713383,6323,9.829484939575195
1738966521.271333,6343,-12.882767677307129
1738966830.6863947,6832,-2.2846908569335938
1738966835.8120348,6845,9.706941604614258
1738966878.995092,6990,9.746598243713379
1738966916.1652374,7105,9.757303237915039
1738967157.4541688,7297,9.586431503295898
1738967242.5532029,7609,9.397224426269531
1738967243.4807642,7612,9.397224426269531
1738967337.073122,7953,9.066015243530273
1738967346.9404268,7989,9.200920104980469
1738967413.209092,8227,9.072901725769043
1738967445.6232357,8343,9.569257736206055
1738967457.9592435,8385,8.473103523254395
1738967537.883054,8667,9.201591491699219
1738967540.5871344,8677,9.376032829284668
1738968428.4599836,9055,9.271807670593262
1738968445.21706,9113,9.55384635925293
1738968543.0877678,9445,9.510915756225586
1738968606.7475417,9657,9.195429801940918
1738969241.1754835,9744,-11.675520896911621
1738969247.1178205,9758,9.413495063781738
