Wall time,Step,Value
1738269093.292296,42,-15.726400375366211
1738269103.4982007,94,7.790500640869141
1738269119.507005,167,-20.588333129882812
1738269132.8378417,229,-14.832130432128906
1738269133.8496435,234,8.916519165039062
1738269138.175777,255,-12.383419036865234
1738269141.989904,273,-3.8984289169311523
1738269149.3781412,308,-17.841312408447266
1738269149.9236217,310,-13.647261619567871
1738269151.4614873,318,-13.647261619567871
1738269184.7674787,474,-3.996354579925537
1738269279.509128,537,-2.682624578475952
1738269288.8656516,580,9.40735912322998
1738269290.4566166,587,-17.60904884338379
1738269300.8907382,635,-0.7487172484397888
1738269303.7192788,648,-15.740055084228516
1738269318.4989095,715,-11.134956359863281
1738269320.326397,723,-21.027097702026367
1738269337.8450336,803,-25.28557777404785
1738269339.1157115,809,-25.28557777404785
1738269345.1699376,837,-10.512669563293457
1738269451.0634854,1016,-11.70242977142334
1738269462.5778465,1068,-12.383661270141602
1738269471.2184775,1106,-2.8332948684692383
1738269488.7648194,1182,-17.865169525146484
1738269507.769498,1263,-17.688169479370117
1738269520.4795892,1318,-5.283213138580322
1738269521.106769,1321,-5.283213138580322
1738269524.4713893,1335,-4.011035919189453
1738269525.3408117,1339,-4.011035919189453
1738269536.7633321,1387,-17.854961395263672
1738269538.4928484,1394,-4.030595779418945
1738269549.259375,1438,-12.222538948059082
1738269642.267106,1555,-11.81837272644043
1738269675.7514892,1694,-4.501430511474609
1738269686.2517722,1737,-11.052693367004395
1738269686.928212,1740,-11.052693367004395
1738269713.0059352,1847,-11.706398963928223
1738269720.8452556,1880,8.462310791015625
1738269730.8164608,1920,-2.023911714553833
1738269738.1857803,1950,-5.013071060180664
1738269824.8012886,2040,-11.580810546875
1738269839.7869265,2100,-2.861180305480957
1738269865.5536127,2203,-4.397366046905518
1738269881.6400328,2266,-6.844939231872559
1738269894.051706,2311,-4.33754301071167
1738269916.5183055,2393,6.633738994598389
1738269928.6455154,2440,-4.706871509552002
1738269933.04955,2457,-4.142614841461182
1738269933.546996,2459,-4.142614841461182
1738269940.9953413,2489,9.559844970703125
1738269941.2333176,2490,9.559844970703125
1738269944.164774,2502,-11.074453353881836
1738269945.5445673,2507,-1.6432452201843262
1738270020.7494628,2537,-3.0147955417633057
1738270059.179287,2690,-4.544830799102783
1738270072.9945428,2745,7.292944431304932
1738270130.484557,2972,-11.955893516540527
1738270204.5209925,3044,-3.864879608154297
1738270236.5787747,3167,7.590669631958008
1738270254.5083764,3236,9.556923866271973
1738270258.6238277,3252,9.832127571105957
1738270258.8751817,3253,9.832127571105957
1738270273.898536,3311,-10.785848617553711
1738270319.7512572,3486,-2.477644443511963
1738270424.8802474,3625,2.3868815898895264
1738270425.498177,3627,-12.148289680480957
1738270438.9815788,3677,-4.322683334350586
1738270458.161539,3748,-5.8359270095825195
1738270479.4919844,3821,8.112500190734863
1738270481.4510102,3828,-12.71354866027832
1738270510.3836825,3935,-3.5506346225738525
1738270518.056043,3963,-13.156595230102539
1738270593.1730375,4044,-11.580669403076172
1738270610.3049362,4106,-12.482342720031738
1738270637.700673,4204,-11.612407684326172
1738270647.6973991,4240,-10.430191040039062
1738270671.287498,4325,-12.00151252746582
1738270694.6952755,4408,-3.8301706314086914
1738270720.7587037,4500,7.929108619689941
1738270725.4863236,4517,-13.422161102294922
1738270828.585241,4673,-11.136795997619629
1738270829.668034,4677,-11.136795997619629
1738270832.065843,4685,-3.0774950981140137
1738270864.2004054,4797,9.429596900939941
1738270868.1675496,4811,9.746711730957031
1738270894.4493482,4903,10.062272071838379
1738270916.3155928,4980,-10.451509475708008
1738271013.1262653,5116,-12.995530128479004
1738271021.4532275,5144,8.121298789978027
1738271083.1917188,5355,-2.0631606578826904
1738271087.2131653,5369,-11.375420570373535
1738271104.9721234,5430,9.476677894592285
1738271208.2321079,5560,-3.0297751426696777
1738271247.791109,5690,-3.1084952354431152
1738271261.3572974,5734,-10.866146087646484
1738271287.5768251,5819,-13.706186294555664
1738271304.7985497,5875,-11.113600730895996
1738271306.9406366,5882,-10.837410926818848
1738271317.9365034,5918,-2.5794198513031006
1738271342.997824,6001,-10.37823486328125
1738271446.186243,6212,-2.8893978595733643
1738271452.1073937,6231,-3.70298433303833
1738271473.7903132,6301,8.030189514160156
1738271501.042877,6388,-10.448665618896484
1738271611.614037,6533,-12.565367698669434
1738271628.634075,6587,9.138991355895996
1738271637.951082,6616,-1.877518892288208
1738271668.3691502,6712,7.652824401855469
1738271672.4422767,6724,-4.032332420349121
1738271718.2360425,6867,-11.085836410522461
1738271754.270147,6979,7.438483238220215
1738271848.658489,7128,-12.791204452514648
1738271862.0980828,7169,7.641953468322754
1738271935.7994788,7396,7.381242275238037
1738271961.2591166,7474,7.7737507820129395
1738271962.223283,7477,7.7737507820129395
1738271967.170691,7492,-3.204709053039551
1738272032.640075,7526,-3.3763937950134277
1738272124.8259065,7803,8.870006561279297
1738272128.2001588,7813,-12.8153657913208
1738272139.9856153,7848,-10.648516654968262
1738272193.4773839,8006,-11.985669136047363
1738272264.5536597,8082,-10.705914497375488
1738272304.0381608,8196,7.235578536987305
1738272318.0292242,8237,7.316609859466553
1738272365.922752,8379,-4.2184576988220215
1738272367.5982127,8384,-4.2184576988220215
1738272370.6644127,8393,8.836834907531738
1738272411.9730453,8514,-2.8943870067596436
1738272415.4260654,8524,7.824462413787842
1738272492.9209397,8618,-12.152634620666504
1738272589.3560731,8895,-11.722749710083008
1738272599.3412614,8924,9.772506713867188
1738272606.8312745,8945,-2.971172571182251
1738272609.2456396,8952,9.294297218322754
1738272629.3231833,9010,9.323357582092285
1738272770.5858755,9278,-13.172186851501465
1738272832.7984855,9453,-3.8668012619018555
1738272844.5321114,9486,-11.541526794433594
1738272936.6789043,9573,-11.015812873840332
1738272941.262804,9586,-11.685760498046875
1738272973.4769773,9676,-3.100767135620117
1738272981.9378421,9699,-2.215914487838745
1738272988.3530614,9717,-13.149215698242188
1738273040.8969522,9862,9.620658874511719
1738273063.9018826,9926,9.349798202514648
1738273169.1710722,10104,10.06214714050293
1738273239.7559478,10296,-3.444404125213623
1738273242.364329,10303,8.52219295501709
1738273285.452341,10419,-2.7388439178466797
1738273315.255459,10499,-3.0504612922668457
1738273397.4461906,10543,-2.943098545074463
1738273429.7779875,10628,-3.2080914974212646
1738273441.4254215,10659,-2.4994020462036133
1738273447.5047753,10675,-13.170601844787598
1738273468.5701258,10732,-11.140498161315918
1738273485.5943005,10778,9.69154167175293
1738273485.955384,10779,9.69154167175293
1738273494.1531255,10801,7.970263481140137
1738273516.9218717,10862,9.765820503234863
1738273520.2715456,10871,-13.05826187133789
1738273540.1361873,10923,9.441025733947754
1738273541.2266042,10926,9.441025733947754
1738273555.5826862,10964,-11.300559043884277
1738273564.0539157,10987,9.615494728088379
1738273567.1089947,10995,-13.260802268981934
1738273638.6650457,11042,9.73319149017334
1738273669.7062035,11124,7.766236782073975
1738273676.8559961,11143,-11.57177448272705
1738273706.0770109,11220,-12.073158264160156
1738273790.4234712,11441,8.015067100524902
1738273810.6913714,11494,9.11784553527832
1738273818.2674582,11514,9.731693267822266
1738273894.630098,11546,9.360316276550293
1738273898.1043997,11555,8.905489921569824
1738273911.2522166,11589,9.713478088378906
1738273942.9859984,11671,-11.274300575256348
1738273957.3239365,11708,9.51156997680664
1738273985.8670583,11782,9.4813871383667
1738274029.9565144,11896,-11.741602897644043
1738274067.2292778,11992,8.61432933807373
1738274069.183823,11997,9.465100288391113
1738274131.0926752,12034,-13.651677131652832
1738274181.5541556,12162,-2.7415192127227783
1738274191.801423,12188,-11.636846542358398
1738274199.6357265,12208,8.947576522827148
1738274242.193128,12314,-11.547743797302246
1738274288.1089706,12429,-3.0679423809051514
1738274309.464601,12482,8.268165588378906
1738274449.9625988,12696,9.361682891845703
1738274534.139459,12902,-2.7351579666137695
1738274559.431808,12964,-12.582592964172363
1738274658.191785,13043,9.410845756530762
1738274665.2433515,13060,9.313526153564453
1738274676.2633474,13087,9.262054443359375
1738274685.0522318,13108,-2.969762086868286
1738274690.0159686,13120,8.544236183166504
1738274696.0801823,13135,9.83076286315918
1738274817.9046197,13428,9.544539451599121
1738274819.5419502,13432,9.544539451599121
1738274859.9687,13530,9.83820629119873
1738274921.1013162,13573,9.483271598815918
1738274942.3832057,13624,7.824140548706055
1738274951.970928,13647,9.316929817199707
1738274976.6808598,13706,-2.7741951942443848
1738275031.908218,13837,-11.415472984313965
1738275063.1513116,13911,8.24701976776123
1738275195.0384502,14108,7.805075645446777
1738275255.732007,14249,-3.853632688522339
1738275283.8889403,14315,-0.2749719023704529
1738275287.031906,14322,-0.43383878469467163
1738275298.0845673,14348,9.867220878601074
1738275305.783633,14366,8.548073768615723
1738275331.3339255,14425,-11.061659812927246
1738275352.831787,14475,9.702105522155762
1738275469.3875077,14661,-12.468043327331543
1738275471.9855144,14667,-12.468043327331543
1738275485.0555418,14697,-12.046287536621094
1738275488.9874635,14706,-11.02723503112793
1738275493.4646084,14716,-2.858874797821045
1738275533.7687745,14808,9.67098617553711
1738275537.688431,14817,9.85827922821045
1738275547.0334582,14838,7.9475603103637695
1738275575.249144,14902,-3.5512192249298096
1738275583.5957,14921,-11.531804084777832
1738275726.304396,15120,-2.1115400791168213
1738275766.421802,15210,7.550551891326904
1738275804.978638,15296,8.71644401550293
1738275830.9740362,15354,-10.961777687072754
1738275897.6018004,15503,9.305022239685059
1738275898.4775639,15505,9.305022239685059
1738275912.781072,15537,-11.18343734741211
1738275968.9412217,15569,-12.74022388458252
1738276060.4420772,15771,9.778754234313965
1738276071.2784667,15795,-12.273968696594238
1738276100.0893996,15859,9.153185844421387
1738276174.9087687,16024,9.030741691589355
1738276275.1151686,16127,9.373320579528809
1738276284.6014569,16148,9.227178573608398
1738276344.9810448,16281,9.614208221435547
1738276377.8087747,16353,8.731868743896484
1738276387.756191,16375,9.766035079956055
1738276417.2123137,16438,-1.9049919843673706
1738276462.9427361,16537,-11.120739936828613
1738276595.2700832,16730,7.246408939361572
1738276647.149728,16842,-2.854905605316162
1738276669.4843054,16890,9.023992538452148
1738276688.8791833,16932,9.212051391601562
1738276810.8630977,17100,-11.208234786987305
1738276825.4977107,17131,8.069643020629883
1738276897.418897,17273,-3.038686990737915
1738276923.4166205,17326,-11.230636596679688
1738276935.6152408,17351,9.195755004882812
