Wall time,Step,Value
1740087459.5014849,71652,4.0
1740087735.0428252,72153,0.0
1740088001.141483,72654,-2.0
1740088267.4127753,73155,4.0
1740088536.6207893,73656,-2.0
1740088807.7068887,74157,-4.0
1740089076.4393268,74658,0.0
1740089347.9848804,75159,-4.0
1740089615.9367328,75660,-4.0
1740089886.188876,76161,-2.0
1740090156.5663168,76662,-4.0
1740090447.1359422,77163,0.0
1740090738.7018058,77664,0.0
1740091024.3863075,78165,-4.0
1740091296.989309,78666,4.0
1740091570.9457362,79167,2.0
1740091850.1512845,79668,4.0
1740092125.0297332,80169,-2.0
1740092397.9090137,80670,4.0
1740092677.7883012,81171,0.0
1740092941.7386646,81672,-2.0
1740093210.7152855,82173,-2.0
1740093478.6036983,82674,-2.0
1740093752.224991,83175,2.0
1740094027.2187781,83676,-2.0
1740094294.2053614,84177,0.0
1740094566.3095384,84678,0.0
1740094840.4813457,85179,0.0
1740095112.2760355,85680,4.0
1740095379.2663524,86181,-4.0
1740095647.0436597,86682,4.0
1740095916.493563,87183,-4.0
1740096194.7359524,87684,-4.0
1740096473.9386537,88185,2.0
1740096748.2562625,88686,-6.0
1740097029.872814,89187,4.0
1740097313.838818,89688,0.0
1740097598.94221,90189,-2.0
1740097865.3887377,90690,4.0
1740098130.1035361,91191,0.0
1740098396.855595,91692,-4.0
1740098682.0368268,92193,-4.0
1740098967.9884598,92694,0.0
1740099256.7007158,93195,2.0
1740099526.204177,93696,0.0
1740099796.5505285,94197,0.0
1740100066.3924592,94698,0.0
1740100341.155711,95199,-4.0
1740100617.2812276,95700,-2.0
1740100891.3567052,96201,0.0
1740101168.8755825,96702,2.0
1740101447.183336,97203,0.0
1740101727.8030696,97704,0.0
1740102003.9488227,98205,-4.0
1740102283.301962,98706,0.0
1740102559.1075315,99207,-2.0
1740102846.046205,99708,2.0
1740103128.1479542,100199,6.0
